Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
22-11-2023;17:00:00;1,02;15,34;15,34;35,79;29,65;20,45;11,25;12,27;4,09;13,29;21,47;35,79;25,56;21,47;17,38;16,36;21,47;28,63;25,56;10,22;12,27;14,31;15,34;8,18;14,31;6,13;13,29;15,34;10,22;3,07;11,25;9,2;11,25;10,22
22-11-2023;18:00:00;2,04;11,25;10,22;21,47;17,38;14,31;7,16;8,18;4,09;9,2;13,29;21,47;13,29;10,22;12,27;6,13;11,25;13,29;10,22;6,13;8,18;10,22;9,2;5,11;9,2;5,11;10,22;9,2;7,16;3,07;7,16;6,13;9,2;6,13
22-11-2023;19:00:00;4,09;9,2;9,2;14,31;12,27;11,25;6,13;6,13;10,22;8,18;9,2;14,31;10,22;8,18;10,22;3,07;9,2;10,22;8,18;6,13;7,16;8,18;8,18;5,11;7,16;4,09;9,2;7,16;7,16;3,07;6,13;6,13;9,2;6,13
22-11-2023;20:00:00;3,07;8,18;10,22;11,25;10,22;9,2;5,11;6,13;16,36;7,16;9,2;11,25;9,2;7,16;8,18;3,07;7,16;10,22;8,18;7,16;6,13;7,16;6,13;4,09;7,16;4,09;9,2;6,13;6,13;2,04;5,11;5,11;9,2;6,13
22-11-2023;21:00:00;5,11;7,16;8,18;9,2;12,27;7,16;5,11;5,11;0;6,13;8,18;10,22;9,2;6,13;7,16;3,07;6,13;9,2;6,13;6,13;6,13;7,16;6,13;4,09;6,13;4,09;8,18;6,13;6,13;2,04;4,09;5,11;8,18;6,13
22-11-2023;22:00:00;4,09;5,11;14,31;8,18;7,16;6,13;7,16;4,09;0;3,07;7,16;7,16;7,16;5,11;5,11;2,04;6,13;7,16;6,13;5,11;5,11;5,11;8,18;4,09;4,09;2,04;6,13;5,11;5,11;1,02;1,02;4,09;6,13;4,09
22-11-2023;23:00:00;4,09;4,09;15,34;7,16;5,11;3,07;7,16;3,07;0;3,07;7,16;4,09;5,11;4,09;4,09;3,07;5,11;5,11;4,09;4,09;3,07;5,11;6,13;4,09;3,07;2,04;5,11;5,11;4,09;0;0;5,11;4,09;4,09
23-11-2023;00:00:00;5,11;2,04;10,22;4,09;4,09;3,07;4,09;2,04;5,11;3,07;4,09;1,02;3,07;3,07;3,07;3,07;3,07;4,09;3,07;4,09;3,07;5,11;5,11;5,11;2,04;3,07;6,13;5,11;5,11;1,02;0;7,16;6,13;6,13
23-11-2023;01:00:00;6,13;3,07;5,11;2,04;3,07;5,11;5,11;4,09;0;3,07;3,07;0;4,09;4,09;5,11;4,09;4,09;5,11;3,07;6,13;5,11;5,11;6,13;6,13;3,07;6,13;4,09;6,13;7,16;3,07;0;9,2;10,22;8,18
23-11-2023;02:00:00;6,13;6,13;3,07;0;4,09;6,13;8,18;8,18;88,96;3,07;3,07;0;4,09;5,11;10,22;4,09;4,09;5,11;4,09;8,18;8,18;5,11;7,16;8,18;2,04;8,18;6,13;7,16;8,18;6,13;0;10,22;6,13;9,2
23-11-2023;03:00:00;7,16;3,07;2,04;0;3,07;9,2;8,18;8,18;NA;2,04;2,04;0;4,09;5,11;15,34;3,07;3,07;6,13;3,07;9,2;6,13;6,13;7,16;7,16;3,07;1,02;10,22;7,16;7,16;3,07;0;9,2;7,16;8,18
23-11-2023;04:00:00;4,09;0;1,02;0;2,04;7,16;5,11;5,11;0;0;0;0;3,07;2,04;7,16;2,04;2,04;4,09;2,04;5,11;4,09;4,09;5,11;4,09;0;0;4,09;4,09;5,11;0;0;5,11;6,13;5,11
23-11-2023;05:00:00;1,02;2,04;3,07;0;2,04;2,04;3,07;2,04;0;0;2,04;0;2,04;3,07;4,09;4,09;4,09;5,11;3,07;3,07;3,07;5,11;5,11;4,09;2,04;0;3,07;7,16;5,11;0;0;7,16;6,13;4,09
23-11-2023;06:00:00;0;7,16;9,2;15,34;8,18;6,13;6,13;8,18;0;5,11;13,29;11,25;12,27;14,31;7,16;14,31;25,56;27,61;21,47;16,36;13,29;17,38;15,34;15,34;17,38;3,07;5,11;29,65;22,49;5,11;17,38;29,65;11,25;20,45
23-11-2023;07:00:00;0;23,52;19,43;46,01;28,63;23,52;44,99;29,65;0;18,4;32,72;42,94;40,9;50,1;37,83;34,76;56,24;56,24;56,24;52,15;31,7;23,52;25,56;33,74;41,92;15,34;17,38;42,94;33,74;10,22;39,88;47,03;17,38;25,56
23-11-2023;08:00:00;1,02;16,36;19,43;61,35;56,24;29,65;47,03;35,79;0;12,27;39,88;61,35;53,17;54,19;36,81;43,97;57,26;55,21;65,44;47,03;20,45;20,45;25,56;39,88;35,79;8,18;15,34;29,65;20,45;11,25;22,49;27,61;13,29;15,34
23-11-2023;09:00:00;4,09;14,31;15,34;36,81;28,63;15,34;13,29;11,25;2,04;11,25;20,45;33,74;20,45;22,49;14,31;16,36;20,45;23,52;24,54;13,29;11,25;10,22;13,29;11,25;12,27;5,11;12,27;12,27;10,22;5,11;12,27;11,25;13,29;9,2
23-11-2023;10:00:00;6,13;15,34;15,34;31,7;21,47;16,36;9,2;10,22;16,36;11,25;14,31;27,61;14,31;16,36;14,31;9,2;14,31;16,36;15,34;9,2;11,25;10,22;13,29;8,18;12,27;7,16;13,29;11,25;10,22;6,13;12,27;9,2;13,29;9,2
23-11-2023;11:00:00;6,13;16,36;16,36;32,72;21,47;18,4;9,2;10,22;12,27;11,25;16,36;28,63;15,34;15,34;14,31;9,2;14,31;17,38;16,36;8,18;11,25;10,22;13,29;8,18;13,29;7,16;13,29;11,25;10,22;6,13;13,29;9,2;13,29;9,2
23-11-2023;12:00:00;5,11;15,34;16,36;33,74;21,47;18,4;9,2;10,22;13,29;12,27;16,36;29,65;16,36;16,36;14,31;9,2;15,34;18,4;16,36;8,18;11,25;10,22;14,31;8,18;13,29;6,13;13,29;12,27;10,22;5,11;12,27;9,2;12,27;9,2
23-11-2023;13:00:00;5,11;15,34;17,38;32,72;21,47;17,38;9,2;10,22;0;11,25;17,38;29,65;20,45;18,4;15,34;12,27;18,4;21,47;20,45;9,2;11,25;12,27;14,31;8,18;13,29;6,13;13,29;12,27;10,22;4,09;13,29;9,2;11,25;8,18
23-11-2023;14:00:00;3,07;17,38;20,45;40,9;27,61;19,43;10,22;12,27;10,22;13,29;34,76;43,97;35,79;36,81;17,38;22,49;31,7;37,83;46,01;12,27;17,38;17,38;23,52;12,27;17,38;7,16;13,29;23,52;13,29;5,11;15,34;14,31;12,27;9,2
23-11-2023;15:00:00;2,04;18,4;23,52;62,37;35,79;21,47;17,38;19,43;0;17,38;57,26;59,3;54,19;47,03;23,52;56,24;47,03;60,33;68,51;19,43;26,58;28,63;39,88;40,9;27,61;9,2;16,36;40,9;16,36;6,13;29,65;22,49;13,29;12,27
23-11-2023;16:00:00;2,04;18,4;23,52;69,53;38,85;21,47;16,36;21,47;13,29;16,36;54,19;58,28;48,06;38,85;23,52;49,08;42,94;60,33;60,33;20,45;22,49;27,61;35,79;40,9;23,52;9,2;16,36;36,81;17,38;6,13;24,54;22,49;13,29;13,29
23-11-2023;17:00:00;1,02;15,34;17,38;43,97;29,65;20,45;11,25;13,29;0;12,27;27,61;38,85;25,56;21,47;18,4;19,43;23,52;30,67;26,58;14,31;13,29;13,29;16,36;11,25;15,34;5,11;14,31;17,38;10,22;3,07;11,25;13,29;11,25;9,2
23-11-2023;18:00:00;2,04;11,25;10,22;22,49;17,38;14,31;7,16;8,18;7,16;9,2;13,29;22,49;12,27;11,25;12,27;5,11;11,25;13,29;10,22;7,16;8,18;9,2;8,18;5,11;10,22;5,11;12,27;8,18;7,16;2,04;7,16;6,13;10,22;6,13
23-11-2023;19:00:00;4,09;9,2;8,18;15,34;13,29;11,25;6,13;6,13;0;7,16;9,2;14,31;10,22;8,18;10,22;3,07;8,18;11,25;8,18;6,13;6,13;7,16;7,16;4,09;8,18;4,09;9,2;6,13;6,13;2,04;5,11;5,11;9,2;5,11
23-11-2023;20:00:00;4,09;9,2;9,2;12,27;10,22;9,2;5,11;5,11;7,16;7,16;8,18;12,27;9,2;7,16;8,18;3,07;7,16;9,2;7,16;6,13;6,13;7,16;6,13;4,09;6,13;4,09;9,2;6,13;6,13;2,04;5,11;4,09;8,18;5,11
23-11-2023;21:00:00;6,13;7,16;8,18;11,25;9,2;7,16;4,09;4,09;0;5,11;8,18;10,22;8,18;6,13;7,16;2,04;7,16;8,18;6,13;5,11;6,13;6,13;7,16;4,09;6,13;3,07;8,18;5,11;5,11;1,02;4,09;4,09;7,16;5,11
23-11-2023;22:00:00;5,11;4,09;13,29;9,2;9,2;7,16;3,07;4,09;12,27;3,07;10,22;9,2;7,16;5,11;5,11;2,04;6,13;7,16;6,13;4,09;5,11;5,11;7,16;3,07;4,09;2,04;7,16;4,09;4,09;1,02;1,02;4,09;5,11;4,09
23-11-2023;23:00:00;5,11;3,07;14,31;7,16;9,2;4,09;3,07;2,04;7,16;2,04;8,18;5,11;6,13;4,09;3,07;2,04;3,07;4,09;4,09;4,09;4,09;4,09;4,09;4,09;3,07;1,02;6,13;4,09;4,09;1,02;0;4,09;5,11;4,09
