Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
2023-11-06;07:00;0,00;20,78;17,94;40,61;26,44;20,78;47,22;30,22;0,00;16,05;28,33;38,72;37,77;46,27;35,89;34,00;52,88;52,88;51,94;48,16;32,11;22,66;24,55;30,22;37,77;14,17;17,00;43,44;32,11;9,44;39,66;59,49;16,05;31,16
2023-11-06;08:00;0,94;14,17;17,00;52,88;51,94;27,39;44,38;30,22;0,00;10,39;34,00;54,77;50,05;51,94;34,00;41,55;51,94;53,83;62,33;47,22;20,78;21,72;25,50;35,89;32,11;8,50;15,11;34,00;21,72;11,33;23,61;38,72;12,28;17,94
2023-11-06;09:00;3,78;13,22;13,22;28,33;24,55;14,17;8,50;8,50;0,00;9,44;16,05;27,39;18,89;19,83;13,22;13,22;17,00;22,66;24,55;10,39;10,39;9,44;12,28;10,39;11,33;5,67;11,33;12,28;9,44;5,67;11,33;9,44;11,33;8,50
2023-11-06;10:00;5,67;12,28;13,22;23,61;18,89;14,17;7,55;8,50;4,72;10,39;12,28;21,72;13,22;14,17;12,28;8,50;12,28;15,11;15,11;8,50;10,39;9,44;12,28;7,55;11,33;6,61;12,28;10,39;9,44;5,67;11,33;7,55;11,33;8,50
2023-11-06;11:00;5,67;14,17;14,17;25,50;17,94;15,11;7,55;8,50;10,39;10,39;12,28;22,66;13,22;12,28;13,22;8,50;12,28;15,11;14,17;7,55;9,44;9,44;12,28;7,55;11,33;5,67;12,28;10,39;9,44;4,72;11,33;8,50;11,33;8,50
2023-11-06;12:00;4,72;13,22;14,17;24,55;17,94;14,17;7,55;8,50;11,33;10,39;12,28;22,66;13,22;13,22;12,28;7,55;12,28;15,11;14,17;7,55;9,44;9,44;12,28;7,55;11,33;5,67;12,28;10,39;9,44;3,78;10,39;8,50;11,33;7,55
2023-11-06;13:00;3,78;14,17;15,11;23,61;17,00;14,17;8,50;9,44;0,00;10,39;13,22;22,66;15,11;14,17;13,22;9,44;14,17;17,00;16,05;7,55;9,44;10,39;13,22;7,55;12,28;5,67;12,28;11,33;9,44;3,78;12,28;8,50;10,39;7,55
2023-11-06;14:00;4,72;16,05;17,94;28,33;20,78;17,00;9,44;10,39;11,33;13,22;21,72;32,11;28,33;25,50;14,17;18,89;25,50;29,27;34,00;9,44;14,17;15,11;18,89;9,44;16,05;5,67;12,28;16,05;12,28;4,72;14,17;10,39;11,33;8,50
2023-11-06;15:00;3,78;17,00;21,72;40,61;29,27;18,89;14,17;17,00;5,67;16,05;31,16;42,50;45,33;34,00;18,89;43,44;37,77;48,16;55,72;17,00;24,55;21,72;29,27;21,72;25,50;8,50;15,11;24,55;16,05;7,55;31,16;14,17;13,22;11,33
2023-11-06;16:00;1,89;17,94;18,89;39,66;34,00;19,83;16,05;18,89;5,67;16,05;28,33;40,61;41,55;32,11;19,83;31,16;31,16;45,33;49,11;18,89;19,83;18,89;24,55;17,00;21,72;8,50;15,11;18,89;14,17;5,67;27,39;13,22;13,22;11,33
2023-11-06;17:00;0,94;13,22;14,17;24,55;28,33;17,94;10,39;11,33;1,89;12,28;17,94;27,39;22,66;21,72;15,11;9,44;16,05;20,78;21,72;11,33;12,28;9,44;11,33;5,67;13,22;5,67;11,33;9,44;8,50;2,83;14,17;6,61;9,44;6,61
2023-11-06;18:00;1,89;9,44;8,50;15,11;16,05;12,28;6,61;6,61;4,72;8,50;10,39;17,00;11,33;12,28;10,39;2,83;9,44;10,39;9,44;5,67;7,55;7,55;7,55;3,78;8,50;3,78;9,44;6,61;6,61;1,89;6,61;5,67;8,50;4,72
2023-11-06;19:00;2,83;8,50;7,55;11,33;9,44;8,50;4,72;4,72;35,89;6,61;7,55;11,33;8,50;8,50;7,55;2,83;7,55;9,44;6,61;4,72;5,67;6,61;6,61;3,78;6,61;3,78;8,50;5,67;5,67;1,89;4,72;4,72;8,50;4,72
2023-11-06;20:00;2,83;7,55;7,55;8,50;7,55;7,55;4,72;4,72;10,39;5,67;6,61;9,44;7,55;5,67;7,55;2,83;6,61;7,55;5,67;4,72;7,55;5,67;5,67;3,78;5,67;3,78;8,50;4,72;5,67;1,89;3,78;4,72;7,55;4,72
2023-11-06;21:00;2,83;5,67;6,61;6,61;9,44;5,67;3,78;3,78;5,67;4,72;6,61;7,55;7,55;5,67;6,61;1,89;7,55;6,61;5,67;4,72;7,55;5,67;8,50;3,78;4,72;2,83;6,61;4,72;4,72;0,94;2,83;3,78;7,55;3,78
2023-11-06;22:00;2,83;4,72;7,55;4,72;3,78;3,78;3,78;3,78;0,00;2,83;5,67;4,72;5,67;3,78;4,72;1,89;3,78;5,67;5,67;3,78;4,72;4,72;4,72;2,83;2,83;2,83;6,61;3,78;3,78;0,94;0,00;3,78;4,72;2,83
2023-11-06;23:00;2,83;1,89;7,55;1,89;2,83;2,83;3,78;2,83;0,00;1,89;4,72;1,89;4,72;2,83;2,83;1,89;2,83;3,78;2,83;2,83;3,78;3,78;3,78;2,83;1,89;1,89;4,72;3,78;3,78;0,00;0,00;4,72;4,72;2,83
2023-11-07;00:00;3,78;2,83;7,55;1,89;2,83;2,83;3,78;2,83;109,55;2,83;3,78;0,00;2,83;1,89;1,89;2,83;1,89;3,78;1,89;2,83;2,83;2,83;3,78;4,72;0,00;0,94;5,67;3,78;3,78;0,00;0,00;5,67;4,72;4,72
2023-11-07;01:00;2,83;3,78;3,78;0,00;2,83;3,78;3,78;3,78;0,00;0,00;2,83;0,00;3,78;2,83;2,83;2,83;1,89;3,78;2,83;5,67;5,67;3,78;4,72;5,67;0,00;6,61;2,83;3,78;3,78;0,00;0,00;7,55;6,61;4,72
2023-11-07;02:00;4,72;0,94;1,89;0,00;2,83;5,67;6,61;5,67;0,00;0,94;1,89;0,00;3,78;3,78;7,55;3,78;2,83;3,78;1,89;6,61;6,61;3,78;5,67;5,67;0,00;5,67;7,55;5,67;5,67;1,89;0,00;8,50;5,67;6,61
2023-11-07;03:00;3,78;1,89;2,83;0,00;3,78;9,44;5,67;7,55;0,00;0,94;1,89;0,00;3,78;4,72;11,33;2,83;1,89;4,72;2,83;6,61;5,67;3,78;5,67;5,67;0,00;0,00;7,55;5,67;4,72;0,00;0,00;7,55;4,72;5,67
2023-11-07;04:00;0,94;0,00;1,89;0,00;2,83;8,50;3,78;4,72;9,44;0,00;0,00;0,00;2,83;1,89;5,67;0,94;0,94;3,78;0,94;3,78;2,83;1,89;2,83;1,89;0,00;0,00;0,94;2,83;3,78;0,00;0,00;3,78;4,72;2,83
2023-11-07;05:00;0,00;0,00;1,89;0,00;1,89;1,89;1,89;1,89;4,72;0,00;1,89;0,00;1,89;2,83;3,78;3,78;3,78;3,78;2,83;1,89;1,89;4,72;3,78;2,83;1,89;0,00;2,83;6,61;3,78;0,00;0,00;5,67;4,72;2,83
2023-11-07;06:00;0,00;6,61;8,50;15,11;8,50;5,67;5,67;7,55;0,00;4,72;12,28;11,33;11,33;14,17;6,61;13,22;24,55;27,39;19,83;16,05;13,22;17,94;14,17;14,17;16,05;2,83;5,67;30,22;21,72;2,83;16,05;34,00;9,44;24,55
2023-11-07;07:00;0,00;20,78;18,89;47,22;27,39;21,72;47,22;33,05;0,00;17,00;31,16;41,55;39,66;49,11;38,72;33,05;58,55;55,72;53,83;53,83;38,72;27,39;27,39;33,05;38,72;16,05;16,05;43,44;36,83;9,44;43,44;57,61;16,05;32,11
2023-11-07;08:00;0,94;15,11;17,94;63,27;54,77;28,33;51,94;41,55;0,00;11,33;36,83;59,49;52,88;55,72;39,66;44,38;59,49;55,72;66,10;54,77;26,44;24,55;27,39;44,38;37,77;9,44;12,28;33,05;25,50;12,28;23,61;40,61;11,33;15,11
2023-11-07;09:00;3,78;13,22;14,17;36,83;28,33;14,17;12,28;10,39;3,78;9,44;17,94;32,11;20,78;22,66;13,22;16,05;20,78;25,50;26,44;11,33;10,39;9,44;12,28;11,33;11,33;4,72;11,33;12,28;9,44;4,72;10,39;8,50;11,33;7,55
2023-11-07;10:00;5,67;13,22;13,22;28,33;19,83;14,17;7,55;8,50;0,00;9,44;12,28;24,55;13,22;15,11;13,22;8,50;12,28;15,11;14,17;7,55;10,39;8,50;12,28;7,55;11,33;6,61;11,33;10,39;9,44;5,67;11,33;7,55;11,33;8,50
2023-11-07;11:00;5,67;14,17;14,17;28,33;18,89;16,05;8,50;9,44;0,00;10,39;13,22;24,55;13,22;14,17;13,22;8,50;12,28;16,05;14,17;7,55;10,39;9,44;13,22;7,55;11,33;6,61;12,28;10,39;9,44;4,72;11,33;8,50;12,28;8,50
2023-11-07;12:00;4,72;13,22;14,17;28,33;19,83;15,11;8,50;9,44;0,00;10,39;13,22;25,50;15,11;14,17;13,22;8,50;14,17;17,00;15,11;7,55;10,39;9,44;13,22;7,55;11,33;5,67;12,28;10,39;9,44;4,72;11,33;8,50;11,33;8,50
2023-11-07;13:00;4,72;15,11;15,11;25,50;18,89;15,11;8,50;9,44;12,28;11,33;14,17;25,50;17,94;16,05;13,22;9,44;15,11;18,89;17,00;8,50;11,33;10,39;14,17;7,55;12,28;5,67;12,28;12,28;9,44;3,78;11,33;9,44;11,33;8,50
2023-11-07;14:00;2,83;16,05;17,94;33,05;23,61;17,94;9,44;11,33;0,94;13,22;27,39;36,83;32,11;31,16;15,11;21,72;28,33;33,05;40,61;12,28;17,00;15,11;20,78;10,39;16,05;5,67;13,22;17,00;11,33;4,72;14,17;11,33;11,33;9,44
2023-11-07;15:00;1,89;17,00;21,72;51,00;32,11;19,83;17,94;21,72;0,00;17,00;40,61;51,00;51,00;43,44;21,72;48,16;43,44;54,77;66,10;20,78;28,33;22,66;32,11;30,22;28,33;8,50;16,05;28,33;16,05;7,55;30,22;17,00;13,22;12,28
2023-11-07;16:00;0,94;17,00;18,89;53,83;35,89;19,83;20,78;24,55;7,55;16,05;35,89;50,05;49,11;39,66;21,72;42,50;37,77;56,66;62,33;19,83;22,66;20,78;28,33;31,16;23,61;9,44;15,11;25,50;16,05;6,61;31,16;14,17;13,22;11,33
2023-11-07;17:00;0,94;14,17;13,22;32,11;28,33;17,94;11,33;12,28;19,83;12,28;19,83;33,05;26,44;21,72;16,05;12,28;19,83;28,33;27,39;12,28;12,28;12,28;14,17;8,50;13,22;5,67;12,28;13,22;9,44;3,78;11,33;7,55;10,39;6,61
2023-11-07;18:00;1,89;10,39;9,44;18,89;15,11;12,28;6,61;7,55;2,83;8,50;11,33;18,89;11,33;9,44;11,33;3,78;10,39;11,33;9,44;7,55;7,55;7,55;7,55;3,78;8,50;4,72;9,44;6,61;6,61;1,89;6,61;5,67;8,50;4,72
2023-11-07;19:00;2,83;9,44;8,50;12,28;11,33;9,44;4,72;5,67;14,17;6,61;8,50;12,28;8,50;6,61;8,50;2,83;7,55;9,44;7,55;5,67;5,67;6,61;6,61;3,78;6,61;4,72;8,50;5,67;5,67;1,89;4,72;4,72;8,50;4,72
2023-11-07;20:00;2,83;7,55;7,55;9,44;8,50;7,55;4,72;4,72;9,44;6,61;8,50;9,44;7,55;5,67;7,55;2,83;6,61;8,50;5,67;4,72;5,67;5,67;5,67;3,78;5,67;3,78;8,50;4,72;4,72;1,89;3,78;3,78;7,55;4,72
2023-11-07;21:00;2,83;5,67;5,67;7,55;7,55;6,61;3,78;3,78;15,11;5,67;6,61;8,50;7,55;4,72;6,61;2,83;5,67;8,50;5,67;4,72;4,72;5,67;4,72;3,78;4,72;2,83;7,55;4,72;4,72;0,94;2,83;3,78;7,55;4,72
2023-11-07;22:00;2,83;2,83;7,55;5,67;5,67;3,78;3,78;2,83;4,72;2,83;6,61;5,67;5,67;3,78;4,72;2,83;5,67;6,61;5,67;3,78;4,72;4,72;6,61;2,83;2,83;1,89;4,72;3,78;3,78;0,94;0,00;3,78;3,78;3,78
2023-11-07;23:00;2,83;4,72;5,67;3,78;14,17;2,83;2,83;1,89;1,89;2,83;6,61;3,78;5,67;3,78;2,83;3,78;3,78;3,78;2,83;2,83;2,83;3,78;4,72;2,83;0,94;0,00;3,78;3,78;2,83;0,00;0,00;5,67;4,72;3,78
2023-11-08;00:00;3,78;2,83;6,61;2,83;4,72;1,89;2,83;1,89;0,00;2,83;4,72;0,94;3,78;2,83;2,83;3,78;2,83;3,78;2,83;3,78;2,83;2,83;3,78;3,78;1,89;1,89;1,89;3,78;2,83;0,00;0,00;5,67;4,72;4,72
2023-11-08;01:00;4,72;0,94;4,72;0,00;2,83;3,78;5,67;3,78;0,00;1,89;3,78;0,00;3,78;3,78;3,78;4,72;2,83;3,78;3,78;5,67;4,72;3,78;3,78;3,78;1,89;4,72;4,72;4,72;4,72;1,89;0,00;7,55;8,50;4,72
2023-11-08;02:00;5,67;8,50;2,83;0,00;3,78;4,72;8,50;6,61;0,00;1,89;2,83;0,00;4,72;4,72;7,55;4,72;2,83;4,72;2,83;6,61;5,67;4,72;4,72;5,67;1,89;3,78;6,61;5,67;5,67;2,83;0,00;9,44;5,67;8,50
2023-11-08;03:00;4,72;3,78;2,83;0,00;4,72;8,50;8,50;8,50;0,00;0,00;0,94;0,00;4,72;5,67;14,17;3,78;2,83;4,72;2,83;7,55;6,61;4,72;5,67;4,72;0,00;0,94;6,61;5,67;5,67;0,00;0,00;7,55;8,50;6,61
2023-11-08;04:00;1,89;0,00;0,94;0,00;1,89;6,61;4,72;4,72;0,00;0,00;0,00;0,00;2,83;1,89;5,67;0,94;0,94;3,78;1,89;3,78;4,72;2,83;3,78;2,83;0,00;0,00;0,00;2,83;4,72;0,00;0,00;3,78;5,67;3,78
2023-11-08;05:00;0,94;0,00;1,89;0,00;1,89;2,83;1,89;1,89;0,00;0,00;1,89;0,00;1,89;2,83;4,72;3,78;3,78;4,72;2,83;1,89;2,83;3,78;3,78;2,83;1,89;0,00;1,89;5,67;3,78;0,00;0,00;5,67;4,72;3,78
2023-11-08;06:00;0,00;5,67;8,50;15,11;7,55;5,67;6,61;7,55;0,00;3,78;11,33;11,33;11,33;15,11;7,55;14,17;22,66;26,44;19,83;15,11;12,28;15,11;13,22;14,17;16,05;2,83;5,67;26,44;19,83;4,72;16,05;29,27;10,39;20,78
2023-11-08;07:00;0,00;19,83;17,94;44,38;26,44;20,78;43,44;27,39;0,00;15,11;30,22;39,66;37,77;46,27;34,00;30,22;49,11;51,00;51,00;44,38;29,27;17,94;22,66;30,22;34,94;13,22;15,11;36,83;29,27;9,44;35,89;47,22;15,11;23,61
2023-11-08;08:00;0,94;13,22;17,00;56,66;51,94;26,44;37,77;26,44;0,00;10,39;36,83;54,77;47,22;48,16;29,27;38,72;47,22;47,22;58,55;34,94;17,00;15,11;21,72;34,94;29,27;7,55;11,33;27,39;16,05;9,44;20,78;29,27;12,28;11,33
2023-11-08;09:00;3,78;13,22;14,17;33,05;25,50;14,17;9,44;10,39;4,72;10,39;18,89;30,22;17,94;19,83;13,22;15,11;17,94;19,83;20,78;9,44;10,39;9,44;12,28;11,33;11,33;5,67;11,33;11,33;9,44;4,72;12,28;8,50;12,28;8,50
2023-11-08;10:00;6,61;13,22;14,17;28,33;19,83;15,11;8,50;9,44;0,00;10,39;14,17;25,50;14,17;15,11;13,22;8,50;13,22;16,05;15,11;8,50;10,39;9,44;12,28;8,50;11,33;7,55;12,28;10,39;9,44;6,61;12,28;8,50;12,28;9,44
2023-11-08;11:00;5,67;15,11;15,11;28,33;19,83;16,05;8,50;9,44;0,00;11,33;14,17;25,50;14,17;14,17;13,22;8,50;12,28;16,05;14,17;7,55;10,39;9,44;12,28;7,55;11,33;6,61;12,28;10,39;10,39;5,67;12,28;8,50;12,28;8,50
2023-11-08;12:00;4,72;13,22;15,11;29,27;19,83;16,05;8,50;9,44;7,55;10,39;14,17;26,44;15,11;14,17;13,22;8,50;13,22;16,05;15,11;7,55;9,44;9,44;12,28;7,55;11,33;5,67;11,33;10,39;9,44;4,72;11,33;8,50;11,33;8,50
2023-11-08;13:00;4,72;14,17;15,11;27,39;19,83;15,11;8,50;10,39;0,94;11,33;15,11;26,44;17,94;16,05;13,22;9,44;15,11;18,89;17,94;7,55;10,39;10,39;13,22;7,55;12,28;5,67;12,28;11,33;10,39;4,72;12,28;8,50;11,33;8,50
2023-11-08;14:00;2,83;16,05;17,94;34,00;23,61;17,94;9,44;11,33;8,50;13,22;29,27;37,77;31,16;31,16;16,05;20,78;28,33;32,11;38,72;10,39;17,00;16,05;20,78;9,44;16,05;5,67;12,28;18,89;12,28;4,72;15,11;12,28;12,28;9,44
2023-11-08;15:00;1,89;17,00;20,78;50,05;32,11;20,78;16,05;18,89;0,00;15,11;41,55;50,05;48,16;41,55;21,72;46,27;42,50;53,83;60,44;18,89;24,55;24,55;34,00;30,22;25,50;8,50;15,11;31,16;17,00;5,67;30,22;17,94;13,22;14,17
2023-11-08;16:00;1,89;17,00;18,89;52,88;35,89;19,83;17,00;18,89;2,83;16,05;34,00;49,11;44,38;34,94;20,78;38,72;36,83;54,77;53,83;16,05;20,78;22,66;30,22;30,22;20,78;8,50;14,17;30,22;16,05;4,72;27,39;16,05;15,11;15,11
2023-11-08;17:00;0,94;14,17;14,17;33,05;27,39;18,89;10,39;11,33;3,78;12,28;19,83;33,05;23,61;19,83;16,05;15,11;19,83;26,44;23,61;9,44;11,33;13,22;14,17;7,55;13,22;5,67;12,28;14,17;9,44;2,83;10,39;8,50;10,39;9,44
2023-11-08;18:00;1,89;10,39;9,44;19,83;16,05;13,22;6,61;7,55;3,78;8,50;12,28;19,83;12,28;9,44;11,33;5,67;10,39;12,28;9,44;5,67;7,55;9,44;8,50;4,72;8,50;4,72;9,44;8,50;6,61;2,83;6,61;5,67;8,50;5,67
2023-11-08;19:00;3,78;8,50;8,50;13,22;11,33;10,39;5,67;5,67;9,44;7,55;8,50;13,22;9,44;7,55;9,44;2,83;8,50;9,44;7,55;5,67;6,61;7,55;7,55;4,72;6,61;3,78;8,50;6,61;6,61;2,83;5,67;5,67;8,50;5,67
2023-11-08;20:00;2,83;7,55;9,44;10,39;9,44;8,50;4,72;5,67;15,11;6,61;8,50;10,39;8,50;6,61;7,55;2,83;6,61;9,44;7,55;6,61;5,67;6,61;5,67;3,78;6,61;3,78;8,50;5,67;5,67;1,89;4,72;4,72;8,50;5,67
2023-11-08;21:00;4,72;6,61;7,55;8,50;11,33;6,61;4,72;4,72;0,00;5,67;7,55;9,44;8,50;5,67;6,61;2,83;5,67;8,50;5,67;5,67;5,67;6,61;5,67;3,78;5,67;3,78;7,55;5,67;5,67;1,89;3,78;4,72;7,55;5,67
2023-11-08;22:00;3,78;4,72;13,22;7,55;6,61;5,67;6,61;3,78;0,00;2,83;6,61;6,61;6,61;4,72;4,72;1,89;5,67;6,61;5,67;4,72;4,72;4,72;7,55;3,78;3,78;1,89;5,67;4,72;4,72;0,94;0,94;3,78;5,67;3,78
2023-11-08;23:00;3,78;3,78;14,17;6,61;4,72;2,83;6,61;2,83;0,00;2,83;6,61;3,78;4,72;3,78;3,78;2,83;4,72;4,72;3,78;3,78;2,83;4,72;5,67;3,78;2,83;1,89;4,72;4,72;3,78;0,00;0,00;4,72;3,78;3,78
2023-11-09;00:00;4,72;1,89;9,44;3,78;3,78;2,83;3,78;1,89;4,72;2,83;3,78;0,94;2,83;2,83;2,83;2,83;2,83;3,78;2,83;3,78;2,83;4,72;4,72;4,72;1,89;2,83;5,67;4,72;4,72;0,94;0,00;6,61;5,67;5,67
2023-11-09;01:00;5,67;2,83;4,72;1,89;2,83;4,72;4,72;3,78;0,00;2,83;2,83;0,00;3,78;3,78;4,72;3,78;3,78;4,72;2,83;5,67;4,72;4,72;5,67;5,67;2,83;5,67;3,78;5,67;6,61;2,83;0,00;8,50;9,44;7,55
2023-11-09;02:00;5,67;5,67;2,83;0,00;3,78;5,67;7,55;7,55;82,16;2,83;2,83;0,00;3,78;4,72;9,44;3,78;3,78;4,72;3,78;7,55;7,55;4,72;6,61;7,55;1,89;7,55;5,67;6,61;7,55;5,67;0,00;9,44;5,67;8,50
2023-11-09;03:00;6,61;2,83;1,89;0,00;2,83;8,50;7,55;7,55;#V�RDI!;1,89;1,89;0,00;3,78;4,72;14,17;2,83;2,83;5,67;2,83;8,50;5,67;5,67;6,61;6,61;2,83;0,94;9,44;6,61;6,61;2,83;0,00;8,50;6,61;7,55
2023-11-09;04:00;3,78;0,00;0,94;0,00;1,89;6,61;4,72;4,72;0,00;0,00;0,00;0,00;2,83;1,89;6,61;1,89;1,89;3,78;1,89;4,72;3,78;3,78;4,72;3,78;0,00;0,00;3,78;3,78;4,72;0,00;0,00;4,72;5,67;4,72
2023-11-09;05:00;0,94;1,89;2,83;0,00;1,89;1,89;2,83;1,89;0,00;0,00;1,89;0,00;1,89;2,83;3,78;3,78;3,78;4,72;2,83;2,83;2,83;4,72;4,72;3,78;1,89;0,00;2,83;6,61;4,72;0,00;0,00;6,61;5,67;3,78
2023-11-09;06:00;0,00;6,61;8,50;14,17;7,55;5,67;5,67;7,55;0,00;4,72;12,28;10,39;11,33;13,22;6,61;13,22;23,61;25,50;19,83;15,11;12,28;16,05;14,17;14,17;16,05;2,83;4,72;27,39;20,78;4,72;16,05;27,39;10,39;18,89
2023-11-09;07:00;0,00;21,72;17,94;42,50;26,44;21,72;41,55;27,39;0,00;17,00;30,22;39,66;37,77;46,27;34,94;32,11;51,94;51,94;51,94;48,16;29,27;21,72;23,61;31,16;38,72;14,17;16,05;39,66;31,16;9,44;36,83;43,44;16,05;23,61
2023-11-09;08:00;0,94;15,11;17,94;56,66;51,94;27,39;43,44;33,05;0,00;11,33;36,83;56,66;49,11;50,05;34,00;40,61;52,88;51,00;60,44;43,44;18,89;18,89;23,61;36,83;33,05;7,55;14,17;27,39;18,89;10,39;20,78;25,50;12,28;14,17
2023-11-09;09:00;3,78;13,22;14,17;34,00;26,44;14,17;12,28;10,39;1,89;10,39;18,89;31,16;18,89;20,78;13,22;15,11;18,89;21,72;22,66;12,28;10,39;9,44;12,28;10,39;11,33;4,72;11,33;11,33;9,44;4,72;11,33;10,39;12,28;8,50
2023-11-09;10:00;5,67;14,17;14,17;29,27;19,83;15,11;8,50;9,44;15,11;10,39;13,22;25,50;13,22;15,11;13,22;8,50;13,22;15,11;14,17;8,50;10,39;9,44;12,28;7,55;11,33;6,61;12,28;10,39;9,44;5,67;11,33;8,50;12,28;8,50
2023-11-09;11:00;5,67;15,11;15,11;30,22;19,83;17,00;8,50;9,44;11,33;10,39;15,11;26,44;14,17;14,17;13,22;8,50;13,22;16,05;15,11;7,55;10,39;9,44;12,28;7,55;12,28;6,61;12,28;10,39;9,44;5,67;12,28;8,50;12,28;8,50
2023-11-09;12:00;4,72;14,17;15,11;31,16;19,83;17,00;8,50;9,44;12,28;11,33;15,11;27,39;15,11;15,11;13,22;8,50;14,17;17,00;15,11;7,55;10,39;9,44;13,22;7,55;12,28;5,67;12,28;11,33;9,44;4,72;11,33;8,50;11,33;8,50
2023-11-09;13:00;4,72;14,17;16,05;30,22;19,83;16,05;8,50;9,44;0,00;10,39;16,05;27,39;18,89;17,00;14,17;11,33;17,00;19,83;18,89;8,50;10,39;11,33;13,22;7,55;12,28;5,67;12,28;11,33;9,44;3,78;12,28;8,50;10,39;7,55
2023-11-09;14:00;2,83;16,05;18,89;37,77;25,50;17,94;9,44;11,33;9,44;12,28;32,11;40,61;33,05;34,00;16,05;20,78;29,27;34,94;42,50;11,33;16,05;16,05;21,72;11,33;16,05;6,61;12,28;21,72;12,28;4,72;14,17;13,22;11,33;8,50
2023-11-09;15:00;1,89;17,00;21,72;57,61;33,05;19,83;16,05;17,94;0,00;16,05;52,88;54,77;50,05;43,44;21,72;51,94;43,44;55,72;63,27;17,94;24,55;26,44;36,83;37,77;25,50;8,50;15,11;37,77;15,11;5,67;27,39;20,78;12,28;11,33
2023-11-09;16:00;1,89;17,00;21,72;64,22;35,89;19,83;15,11;19,83;12,28;15,11;50,05;53,83;44,38;35,89;21,72;45,33;39,66;55,72;55,72;18,89;20,78;25,50;33,05;37,77;21,72;8,50;15,11;34,00;16,05;5,67;22,66;20,78;12,28;12,28
2023-11-09;17:00;0,94;14,17;16,05;40,61;27,39;18,89;10,39;12,28;0,00;11,33;25,50;35,89;23,61;19,83;17,00;17,94;21,72;28,33;24,55;13,22;12,28;12,28;15,11;10,39;14,17;4,72;13,22;16,05;9,44;2,83;10,39;12,28;10,39;8,50
2023-11-09;18:00;1,89;10,39;9,44;20,78;16,05;13,22;6,61;7,55;6,61;8,50;12,28;20,78;11,33;10,39;11,33;4,72;10,39;12,28;9,44;6,61;7,55;8,50;7,55;4,72;9,44;4,72;11,33;7,55;6,61;1,89;6,61;5,67;9,44;5,67
2023-11-09;19:00;3,78;8,50;7,55;14,17;12,28;10,39;5,67;5,67;0,00;6,61;8,50;13,22;9,44;7,55;9,44;2,83;7,55;10,39;7,55;5,67;5,67;6,61;6,61;3,78;7,55;3,78;8,50;5,67;5,67;1,89;4,72;4,72;8,50;4,72
2023-11-09;20:00;3,78;8,50;8,50;11,33;9,44;8,50;4,72;4,72;6,61;6,61;7,55;11,33;8,50;6,61;7,55;2,83;6,61;8,50;6,61;5,67;5,67;6,61;5,67;3,78;5,67;3,78;8,50;5,67;5,67;1,89;4,72;3,78;7,55;4,72
2023-11-09;21:00;5,67;6,61;7,55;10,39;8,50;6,61;3,78;3,78;0,00;4,72;7,55;9,44;7,55;5,67;6,61;1,89;6,61;7,55;5,67;4,72;5,67;5,67;6,61;3,78;5,67;2,83;7,55;4,72;4,72;0,94;3,78;3,78;6,61;4,72
2023-11-09;22:00;4,72;3,78;12,28;8,50;8,50;6,61;2,83;3,78;11,33;2,83;9,44;8,50;6,61;4,72;4,72;1,89;5,67;6,61;5,67;3,78;4,72;4,72;6,61;2,83;3,78;1,89;6,61;3,78;3,78;0,94;0,94;3,78;4,72;3,78
2023-11-09;23:00;4,72;2,83;13,22;6,61;8,50;3,78;2,83;1,89;6,61;1,89;7,55;4,72;5,67;3,78;2,83;1,89;2,83;3,78;3,78;3,78;3,78;3,78;3,78;3,78;2,83;0,94;5,67;3,78;3,78;0,94;0,00;3,78;4,72;3,78
2023-11-10;00:00;5,67;4,72;6,61;3,78;3,78;3,78;2,83;2,83;10,39;2,83;4,72;2,83;3,78;2,83;2,83;1,89;2,83;3,78;2,83;3,78;3,78;3,78;3,78;4,72;1,89;2,83;5,67;3,78;3,78;0,00;0,00;4,72;4,72;4,72
2023-11-10;01:00;4,72;3,78;3,78;1,89;1,89;2,83;3,78;2,83;85,94;2,83;2,83;0,94;3,78;2,83;3,78;2,83;2,83;3,78;2,83;4,72;4,72;3,78;4,72;4,72;1,89;3,78;3,78;3,78;3,78;0,00;0,00;6,61;6,61;5,67
2023-11-10;02:00;6,61;2,83;1,89;0,00;2,83;2,83;7,55;5,67;0,00;1,89;1,89;0,94;4,72;4,72;5,67;2,83;2,83;3,78;2,83;5,67;5,67;3,78;4,72;4,72;1,89;1,89;8,50;5,67;4,72;1,89;0,00;7,55;4,72;6,61
2023-11-10;03:00;5,67;3,78;2,83;0,00;1,89;3,78;8,50;8,50;0,00;0,00;0,94;0,00;3,78;4,72;9,44;1,89;1,89;3,78;2,83;6,61;4,72;4,72;4,72;4,72;1,89;3,78;6,61;4,72;3,78;0,00;0,00;6,61;4,72;5,67
