Date,Hour,temp_dry,humidity,wind_speed,Pressure,Visibility,Wind_dir
2025-05-13,1,7.333333333333333,85.5,2.766666666666667,1021.6999999999999,40000.0,278
2025-05-13,2,6.416666666666667,88.83333333333333,2.4333333333333336,1021.7000000000002,32500.0,276
2025-05-13,3,6.533333333333334,90.33333333333333,2.6833333333333336,1021.5500000000001,30833.333333333332,255
2025-05-13,4,9.083333333333334,84.83333333333333,3.016666666666667,1021.5,31666.666666666668,261
2025-05-13,5,11.9,77.33333333333333,4.016666666666667,1021.5166666666668,37333.333333333336,263
2025-05-13,6,13.799999999999999,66.66666666666667,4.016666666666667,1021.3166666666666,59166.666666666664,281
2025-05-13,7,15.5,59.166666666666664,4.183333333333333,1021.0666666666666,63333.333333333336,289
2025-05-13,8,17.05,54.0,4.983333333333333,1020.8666666666667,61666.666666666664,302
2025-05-13,9,17.883333333333336,49.166666666666664,5.583333333333333,1020.6333333333333,62500.0,301
2025-05-13,10,18.666666666666668,44.5,6.283333333333334,1020.0166666666668,52500.0,295
2025-05-13,11,19.333333333333332,42.0,6.95,1019.5,60833.333333333336,292
2025-05-13,12,19.483333333333334,41.166666666666664,7.966666666666668,1019.0,54166.666666666664,302
2025-05-13,13,19.716666666666665,41.5,8.333333333333334,1018.4,56666.666666666664,287
2025-05-13,14,19.833333333333332,40.0,8.6,1017.75,65000.0,290
2025-05-13,15,19.5,38.333333333333336,8.966666666666667,1017.1833333333334,62500.0,287
2025-05-13,16,19.0,38.333333333333336,7.366666666666667,1016.5833333333334,68333.33333333333,295
2025-05-13,17,18.133333333333333,40.666666666666664,7.033333333333334,1016.0333333333333,68333.33333333333,295
2025-05-13,18,17.066666666666666,45.666666666666664,6.2,1015.7833333333333,65833.33333333333,294
2025-05-13,19,16.05,52.833333333333336,5.116666666666666,1015.6166666666667,68333.33333333333,292
2025-05-13,20,15.200000000000001,61.833333333333336,4.933333333333333,1015.4333333333334,58333.333333333336,294
2025-05-13,21,14.183333333333332,69.33333333333333,4.95,1015.1999999999999,50000.0,294
2025-05-13,22,13.216666666666667,74.66666666666667,4.766666666666667,1014.8333333333334,43333.333333333336,296
2025-05-13,23,12.333333333333334,80.66666666666667,4.95,1014.4166666666666,40833.333333333336,290
2025-05-14,0,11.549999999999999,84.33333333333333,4.516666666666667,1014.0333333333333,35000.0,286
2025-05-14,1,11.083333333333334,87.16666666666667,4.183333333333333,1013.9,28833.333333333332,279
2025-05-14,2,10.783333333333333,88.33333333333333,3.6833333333333336,1013.6166666666667,25333.333333333332,282
2025-05-14,3,10.216666666666667,90.33333333333333,2.25,1013.4666666666667,22500.0,286
2025-05-14,4,9.516666666666667,92.33333333333333,2.766666666666667,1013.1333333333333,21166.666666666668,269
2025-05-14,5,11.766666666666666,85.5,3.766666666666667,1012.85,28166.666666666668,292
2025-05-14,6,13.183333333333332,79.0,3.1833333333333336,1012.6333333333333,30000.0,308
2025-05-14,7,14.266666666666666,75.66666666666667,3.85,1012.7166666666667,28666.666666666668,342
2025-05-14,8,15.25,71.16666666666667,2.4,1012.6500000000001,35833.333333333336,2
2025-05-14,9,15.850000000000001,67.66666666666667,2.85,1012.5500000000001,29833.333333333332,299
2025-05-14,10,15.450000000000001,72.66666666666667,4.183333333333333,1012.6,29500.0,30
2025-05-14,11,16.366666666666667,66.33333333333333,5.8500000000000005,1012.2166666666667,35666.666666666664,355
2025-05-14,12,16.55,55.666666666666664,7.633333333333334,1012.2833333333333,55000.0,358
2025-05-14,13,16.033333333333335,48.833333333333336,7.783333333333334,1012.25,55833.333333333336,358
2025-05-14,14,14.85,51.333333333333336,9.116666666666667,1012.2333333333332,46666.666666666664,357
2025-05-14,15,14.049999999999999,42.5,8.066666666666666,1012.2166666666667,44166.666666666664,352
2025-05-14,16,13.516666666666666,44.666666666666664,7.533333333333334,1011.8666666666667,48333.333333333336,347
2025-05-14,17,13.116666666666667,43.166666666666664,9.366666666666667,1011.7666666666668,40833.333333333336,339
2025-05-14,18,12.033333333333333,49.0,9.716666666666667,1011.8166666666666,42500.0,342
2025-05-14,19,11.766666666666666,54.666666666666664,9.466666666666667,1012.2333333333332,45000.0,348
2025-05-14,20,11.766666666666666,40.833333333333336,9.55,1012.9666666666667,53333.333333333336,7
2025-05-14,21,11.316666666666668,42.666666666666664,8.333333333333334,1013.2166666666667,57500.0,6
2025-05-14,22,11.216666666666667,47.5,8.6,1013.5333333333333,67500.0,4
2025-05-14,23,11.049999999999999,46.166666666666664,8.866666666666667,1013.75,65833.33333333333,353
