Weekday,Date,Hour,NO2_ppb,NOx_ppb,temp_dry,Humidity,Wind_speed,Pressure,Visibility,Wind_dir
Thursday,2020-01-09,19,7.521081000000001,7.669188999999999,8.066666666666666,98.16666666666669,3.9333333333333336,1005.1333333333332,16666.666666666668,196.0
Thursday,2020-01-09,20,6.3427025,6.366486500000001,7.866666666666667,97.83333333333331,3.6,1005.3,14500.0,215.0
Thursday,2020-01-09,21,6.267027000000001,6.495134999999999,7.25,98.83333333333331,4.883333333333333,1005.3166666666666,10333.333333333334,180.0
Thursday,2020-01-09,22,6.4454055,6.549189,7.383333333333333,98.83333333333331,5.3,1005.3166666666666,9166.666666666666,191.0
Thursday,2020-01-09,23,6.073513500000001,6.1545945,7.583333333333333,98.33333333333331,5.766666666666667,1005.2333333333332,8333.333333333334,195.0
Friday,2020-01-10,0,5.5805405,5.4886490000000006,7.033333333333334,98.16666666666669,3.6,1005.3,7666.666666666667,212.0
Friday,2020-01-10,1,6.684325,6.607568,6.6000000000000005,97.66666666666669,3.516666666666667,1005.4666666666668,12000.0,209.0
Friday,2020-01-10,2,4.9378375000000005,4.915134999999999,6.2,98.0,3.35,1005.8166666666666,9166.666666666666,199.0
Friday,2020-01-10,3,3.4789190000000003,3.4983785000000003,6.216666666666666,99.16666666666669,3.0,1005.8,6666.666666666667,204.0
Friday,2020-01-10,4,4.922163,4.833514,5.8500000000000005,100.0,0.5,1005.7333333333332,2983.333333333333,208.0
Friday,2020-01-10,5,6.737838,6.772973,6.4,99.66666666666669,1.9666666666666668,1005.7833333333332,7666.666666666667,210.0
Friday,2020-01-10,6,18.138375,21.783785,6.633333333333333,99.16666666666669,2.35,1005.9,8333.333333333334,201.0
Friday,2020-01-10,7,21.56,40.848105,6.8500000000000005,99.0,2.516666666666667,1006.45,17000.0,232.0
Friday,2020-01-10,8,13.219460000000002,14.24216,6.933333333333334,98.66666666666669,2.6,1006.8666666666668,13500.0,237.0
Friday,2020-01-10,9,18.506485,20.19892,6.8500000000000005,99.0,1.4333333333333331,1007.1666666666666,13166.666666666666,253.0
Friday,2020-01-10,10,23.92757,30.8627,7.0,99.16666666666669,1.1666666666666667,1007.3333333333334,11833.333333333334,229.0
Friday,2020-01-10,11,24.48487,33.473515,7.133333333333333,98.66666666666669,2.766666666666667,1007.8666666666668,12166.666666666666,256.0
Friday,2020-01-10,12,19.57189,23.24108,6.933333333333334,98.83333333333331,2.4333333333333336,1008.1833333333334,7833.333333333333,260.0
Friday,2020-01-10,13,11.014055,11.585945,7.099999999999999,96.5,2.4333333333333336,1008.6666666666666,10500.0,306.0
Friday,2020-01-10,14,10.382702,11.05081,7.0,96.83333333333331,2.1833333333333336,1009.4833333333332,16000.0,279.0
Friday,2020-01-10,15,11.2470275,12.14216,6.4,96.16666666666669,3.85,1010.65,21500.0,283.0
Friday,2020-01-10,16,6.6367565,6.6118915000000005,5.3500000000000005,96.16666666666669,4.766666666666667,1011.9666666666668,30333.33333333333,305.0
Friday,2020-01-10,17,5.0313515,5.1524325,5.0,96.5,4.35,1013.1833333333334,14666.666666666666,307.0
Friday,2020-01-10,18,4.015135,4.037838,5.083333333333333,97.33333333333331,3.1,1014.2166666666668,20166.666666666668,301.0
Friday,2020-01-10,19,5.0259465,5.118919,5.533333333333334,96.83333333333331,3.1833333333333336,1015.45,33333.333333333336,325.0
Friday,2020-01-10,20,6.977838,7.5237835,5.8500000000000005,95.83333333333331,4.516666666666667,1016.95,40166.66666666666,17.0
Friday,2020-01-10,21,6.8151345,7.388108000000001,5.5,91.5,5.016666666666667,1018.8333333333334,75000.0,34.0
Friday,2020-01-10,22,4.1742425,4.2223505,5.133333333333333,89.16666666666667,4.683333333333333,1020.5666666666666,65833.33333333333,25.0
Friday,2020-01-10,23,3.413913,3.3695890000000004,5.033333333333333,87.83333333333333,4.35,1021.85,75000.0,4.0
Saturday,2020-01-11,0,3.2519665,3.569264,4.833333333333333,88.16666666666667,3.1,1022.7,75000.0,18.0
Saturday,2020-01-11,1,3.7016355,4.012987,4.566666666666666,88.66666666666667,2.066666666666667,1023.4833333333332,75000.0,21.0
Saturday,2020-01-11,2,4.371657000000001,4.2824675,4.066666666666666,92.33333333333331,0.9166666666666666,1023.95,75000.0,34.0
Saturday,2020-01-11,3,6.125683499999999,6.257576,4.066666666666666,95.16666666666669,1.9,1024.5666666666666,75000.0,246.0
Saturday,2020-01-11,4,9.318034,9.1791135,4.25,95.33333333333331,1.9,1025.15,73333.33333333333,234.0
Saturday,2020-01-11,5,3.079234,3.291126,4.633333333333334,90.83333333333331,3.1,1025.2333333333331,71666.66666666667,233.0
Saturday,2020-01-11,6,2.407881,2.290043,4.633333333333333,87.83333333333333,3.85,1025.1166666666666,75000.0,247.0
Saturday,2020-01-11,7,2.4242540000000004,2.435065,4.416666666666667,90.0,3.85,1025.35,61666.66666666666,238.0
Saturday,2020-01-11,8,2.6407160000000003,2.662338,3.933333333333333,91.0,3.766666666666667,1025.5166666666669,61666.66666666666,232.0
Saturday,2020-01-11,9,3.345313,3.4145025,4.25,90.0,5.4,1025.3833333333334,55833.333333333336,213.0
Saturday,2020-01-11,10,2.91164,3.267316,4.533333333333333,91.16666666666669,7.2,1024.5666666666666,45833.333333333336,202.0
Saturday,2020-01-11,11,2.9342375,3.1699135,5.0,90.0,7.7,1023.4166666666666,41666.66666666666,196.0
Saturday,2020-01-11,12,3.8270625,4.5330085,5.483333333333333,88.33333333333333,7.7,1022.6,45833.333333333336,200.0
Saturday,2020-01-11,13,4.119249,4.305194999999999,5.7,83.5,7.95,1021.85,51666.66666666666,216.0
Saturday,2020-01-11,14,4.5954045,4.748918,5.466666666666666,83.66666666666667,8.75,1021.1833333333334,49166.66666666666,216.0
Saturday,2020-01-11,15,5.2285665,5.4242425,5.266666666666667,84.16666666666667,9.55,1020.6333333333332,42500.0,214.0
Saturday,2020-01-11,16,5.266159,5.19697,5.233333333333333,83.83333333333333,9.05,1019.9833333333332,40000.0,216.0
Saturday,2020-01-11,17,5.8885755,5.9323595000000005,5.25,83.83333333333333,9.466666666666669,1019.0833333333334,37500.0,214.0
Saturday,2020-01-11,18,5.504516499999999,5.6774895,5.466666666666666,82.83333333333333,9.8,1018.4166666666666,35000.0,221.0
Saturday,2020-01-11,19,5.1477505,5.168831,5.633333333333333,83.16666666666667,10.55,1017.95,30833.33333333333,224.0
Saturday,2020-01-11,20,5.4986885,5.2867965,5.833333333333333,82.33333333333333,10.3,1017.3833333333332,30000.0,222.0
Saturday,2020-01-11,21,5.6185805,5.6872295,5.8500000000000005,83.0,10.133333333333336,1017.1,30000.0,230.0
Saturday,2020-01-11,22,5.321338,5.2380955,5.983333333333333,83.33333333333333,9.8,1016.0333333333332,30000.0,228.0
Saturday,2020-01-11,23,4.7527555,4.798700999999999,6.1000000000000005,84.33333333333333,11.916666666666666,1015.45,29833.33333333333,237.0
Sunday,2020-01-12,0,4.1250345,3.656926,6.116666666666666,85.33333333333333,11.233333333333334,1015.0833333333334,29500.0,240.0
Sunday,2020-01-12,1,4.043699,3.921537,6.133333333333333,86.83333333333333,10.3,1014.3166666666666,30000.0,229.0
Sunday,2020-01-12,2,3.4545760000000003,3.482684,6.233333333333333,88.66666666666667,10.733333333333334,1013.6666666666666,28000.0,227.0
Sunday,2020-01-12,3,3.3840485,3.2445885,6.05,92.5,11.216666666666669,1013.2166666666668,15666.666666666666,234.0
Sunday,2020-01-12,4,3.091851,2.962121,5.916666666666667,95.66666666666669,10.716666666666669,1012.8666666666668,6500.0,231.0
Sunday,2020-01-12,5,3.0811685000000004,3.081169,5.95,95.66666666666669,9.716666666666669,1012.4333333333334,8833.333333333334,227.0
Sunday,2020-01-12,6,3.221772,3.13961,6.0,95.66666666666669,9.716666666666669,1011.9,12166.666666666666,229.0
Sunday,2020-01-12,7,3.3355785,3.4101735,6.083333333333333,95.0,9.8,1011.6,13000.0,233.0
Sunday,2020-01-12,8,3.206585,3.090909,6.083333333333333,94.66666666666669,9.966666666666669,1011.5,22333.33333333333,236.0
Sunday,2020-01-12,9,3.433281,3.2851735,6.216666666666666,94.5,9.466666666666669,1011.5666666666666,18500.0,238.0
Sunday,2020-01-12,10,3.774465,3.87987,6.25,94.83333333333331,8.883333333333335,1011.4333333333334,34000.0,235.0
Sunday,2020-01-12,11,3.953524,4.00974,6.25,94.33333333333331,8.683333333333334,1011.15,29000.0,236.0
Sunday,2020-01-12,12,3.958692,4.2900435,6.2,94.16666666666669,8.216666666666667,1010.8833333333332,34166.666666666664,237.0
Sunday,2020-01-12,13,4.2242435,4.425325,6.033333333333334,94.16666666666669,7.699999999999999,1010.5833333333334,36666.66666666666,238.0
Sunday,2020-01-12,14,4.5542825,4.71158,5.75,95.5,6.783333333333334,1010.4166666666666,21500.0,236.0
Sunday,2020-01-12,15,4.6949570000000005,4.835497999999999,5.583333333333333,95.33333333333331,6.366666666666667,1010.2333333333332,29000.0,231.0
Sunday,2020-01-12,16,4.473555,4.537879,5.266666666666667,95.5,6.95,1010.2166666666668,20500.0,237.0
Sunday,2020-01-12,17,4.299923,4.4285715,5.016666666666667,92.16666666666669,7.116666666666666,1010.1666666666666,16833.333333333332,234.0
Sunday,2020-01-12,18,4.278401000000001,4.520563,4.833333333333333,93.0,5.5,1009.7166666666668,22000.0,253.0
Sunday,2020-01-12,19,4.788069,4.9642855,4.666666666666667,93.66666666666669,4.35,1009.4833333333332,36166.66666666666,234.0
Sunday,2020-01-12,20,4.7649735,4.600649000000001,4.683333333333334,93.5,2.9333333333333336,1009.6666666666666,75000.0,229.0
Sunday,2020-01-12,21,8.185806,7.869047999999999,4.966666666666667,95.16666666666669,2.4333333333333336,1010.3166666666666,55000.0,284.0
Sunday,2020-01-12,22,7.7091665,7.478896000000001,5.3500000000000005,95.83333333333331,3.4333333333333336,1011.1333333333332,31666.666666666668,269.0
Sunday,2020-01-12,23,4.9988075,4.8971865,5.833333333333333,96.66666666666669,4.766666666666667,1012.15,22000.0,268.0
Monday,2020-01-13,0,3.4941335,3.073593,5.633333333333333,96.33333333333331,4.1,1012.8166666666666,21666.666666666668,275.0
Monday,2020-01-13,1,3.5487015,3.662338,5.683333333333334,95.5,4.016666666666667,1013.4333333333334,25000.0,257.0
Monday,2020-01-13,2,2.9047615,3.077922,4.966666666666666,94.5,4.35,1013.7833333333332,30833.33333333333,266.0
Monday,2020-01-13,3,3.073052,3.2180735,4.65,95.5,4.016666666666667,1014.1,35000.0,255.0
Monday,2020-01-13,4,3.256494,2.914502,5.366666666666667,95.0,4.6,1014.35,32500.0,237.0
Monday,2020-01-13,5,4.4853895,4.462121,5.25,94.66666666666669,4.683333333333333,1014.45,34166.666666666664,245.0
Monday,2020-01-13,6,7.764069,7.853896,4.633333333333334,93.83333333333331,4.1,1014.7,35833.333333333336,247.0
Monday,2020-01-13,7,11.460495,11.75,4.6000000000000005,94.5,4.683333333333333,1015.45,32500.0,239.0
Monday,2020-01-13,8,12.48918,12.65368,4.683333333333334,94.83333333333331,5.4,1015.9666666666668,29833.33333333333,237.0
Monday,2020-01-13,9,,,4.95,94.66666666666669,5.683333333333334,1015.8833333333332,27500.0,247.0
Monday,2020-01-13,10,,,5.483333333333333,93.0,5.75,1015.95,29333.33333333333,237.0
Monday,2020-01-13,11,4.285714499999999,4.5838745,5.716666666666666,90.66666666666669,5.4,1015.5,36666.66666666666,238.0
Monday,2020-01-13,12,4.269481,4.6049785,5.716666666666666,90.0,4.266666666666667,1015.1333333333332,40000.0,232.0
Monday,2020-01-13,13,5.643398,6.2873375,5.816666666666666,89.16666666666667,4.016666666666667,1014.65,40000.0,222.0
Monday,2020-01-13,14,6.178572000000001,6.534632,5.7,87.66666666666667,4.266666666666667,1014.2833333333332,47500.0,214.0
Monday,2020-01-13,15,8.8068185,9.325217,5.483333333333333,91.33333333333331,3.4333333333333336,1014.05,35000.0,213.0
Monday,2020-01-13,16,7.848484,8.1444805,5.016666666666667,93.66666666666669,3.6833333333333336,1013.8833333333332,28833.33333333333,199.0
Monday,2020-01-13,17,8.4209955,8.694804999999999,5.0,92.0,4.183333333333333,1013.8833333333332,32000.0,197.0
Monday,2020-01-13,18,6.3095235,6.7348485,5.016666666666667,93.16666666666669,4.683333333333333,1013.3333333333334,27833.33333333333,196.0
Monday,2020-01-13,19,5.794913,6.062229500000001,5.216666666666667,95.33333333333331,5.683333333333334,1012.85,14000.0,186.0
Monday,2020-01-13,20,6.833169,7.181277,5.05,96.33333333333331,5.95,1011.9,13000.0,193.0
Monday,2020-01-13,21,6.128470500000001,6.335498,4.966666666666667,95.83333333333331,6.2,1011.4666666666668,13666.666666666666,189.0
Monday,2020-01-13,22,5.954582,5.988095,4.95,95.16666666666669,6.366666666666667,1010.9166666666666,19166.666666666668,188.0
Monday,2020-01-13,23,6.082981,6.257035,4.983333333333333,94.0,6.283333333333334,1010.0333333333332,23166.666666666668,180.0
Tuesday,2020-01-14,0,4.784419,5.087121,5.033333333333333,92.83333333333331,7.866666666666667,1008.3666666666668,26666.666666666668,173.0
Tuesday,2020-01-14,1,4.225436,4.528138500000001,5.166666666666667,91.33333333333331,8.783333333333333,1007.4,31666.666666666668,170.0
Tuesday,2020-01-14,2,6.919465000000001,7.005411499999999,5.116666666666666,89.5,8.766666666666667,1006.4333333333334,33333.333333333336,166.0
Tuesday,2020-01-14,3,4.6561675000000005,4.4550865,4.95,90.33333333333331,10.3,1005.1166666666668,32166.666666666668,171.0
Tuesday,2020-01-14,4,4.0058695,3.9291125,4.933333333333334,90.33333333333331,9.966666666666669,1003.7166666666668,27500.0,165.0
Tuesday,2020-01-14,5,4.595113,4.479437,5.0,90.66666666666669,9.8,1003.0,27166.666666666668,172.0
Tuesday,2020-01-14,6,4.865231,5.338745,5.216666666666666,90.16666666666669,9.716666666666669,1002.2666666666668,27500.0,173.0
Tuesday,2020-01-14,7,6.367937,6.84145,5.3,92.83333333333331,9.966666666666669,1001.5666666666666,14166.666666666666,180.0
Tuesday,2020-01-14,8,6.286638,6.6401515,5.383333333333333,95.0,9.966666666666669,1001.1,11333.333333333334,185.0
Tuesday,2020-01-14,9,6.0743,6.227814,5.75,96.0,10.05,1000.7833333333332,13500.0,189.0
Tuesday,2020-01-14,10,5.4887555,5.598485,6.1000000000000005,96.83333333333331,9.716666666666669,1000.4,12833.333333333334,191.0
Tuesday,2020-01-14,11,5.163167,5.4291125000000005,6.75,95.83333333333331,8.4,1000.3833333333332,21833.33333333333,196.0
Tuesday,2020-01-14,12,4.9672205,5.1791125000000005,7.816666666666666,92.33333333333331,8.216666666666667,1000.9166666666666,54166.66666666666,216.0
Tuesday,2020-01-14,13,5.10263,5.4323595000000005,7.899999999999999,86.83333333333333,7.45,1002.0333333333332,58333.333333333336,236.0
Tuesday,2020-01-14,14,5.046905499999999,5.387446000000001,7.033333333333334,85.33333333333333,6.1000000000000005,1002.55,47500.0,243.0
Tuesday,2020-01-14,15,4.8667885,4.779762,6.233333333333333,88.5,5.3,1003.0833333333334,47500.0,218.0
Tuesday,2020-01-14,16,6.917318,7.018939,6.4,89.66666666666667,5.216666666666666,1003.6333333333332,50000.0,206.0
Tuesday,2020-01-14,17,6.14228,6.1087665,6.166666666666667,91.5,5.3,1003.4333333333334,45000.0,199.0
Tuesday,2020-01-14,18,5.7034085,5.652597,6.666666666666667,92.83333333333331,6.366666666666667,1003.0333333333332,47500.0,190.0
Tuesday,2020-01-14,19,5.374184,5.561211,6.95,94.83333333333331,8.049999999999999,1002.2833333333332,33333.333333333336,183.0
Tuesday,2020-01-14,20,5.322162,5.541081,7.399999999999999,91.16666666666669,9.633333333333336,1001.3666666666668,51666.66666666666,189.0
Tuesday,2020-01-14,21,5.3432435,5.5129735,7.633333333333333,89.33333333333333,9.8,1000.9666666666668,49333.333333333336,190.0
Tuesday,2020-01-14,22,4.817297,4.9491890000000005,7.766666666666667,87.33333333333333,10.3,1000.5166666666668,49166.66666666666,183.0
Tuesday,2020-01-14,23,4.4275675,4.3962165,8.383333333333333,85.0,10.3,1000.4,51666.66666666666,194.0
Wednesday,2020-01-15,0,3.94,3.887027,8.933333333333334,83.66666666666667,10.05,1000.2833333333332,56666.66666666666,199.0
Wednesday,2020-01-15,1,3.042162,2.9886485,8.866666666666667,85.83333333333333,9.216666666666669,1000.3333333333334,55000.0,197.0
Wednesday,2020-01-15,2,2.7167565,2.511351,8.883333333333333,85.83333333333333,8.966666666666667,1000.45,58333.333333333336,198.0
Wednesday,2020-01-15,3,2.364324,2.023784,9.683333333333334,84.16666666666667,7.966666666666666,1000.7166666666668,61666.66666666666,200.0
Wednesday,2020-01-15,4,2.671892,2.5194595,10.233333333333334,83.83333333333333,9.633333333333336,1001.05,69166.66666666667,210.0
Wednesday,2020-01-15,5,2.805946,2.4372975,10.033333333333331,87.0,10.633333333333336,1001.4333333333334,60000.0,213.0
Wednesday,2020-01-15,6,3.789189,3.943784,10.5,83.16666666666667,11.300000000000002,1001.95,71666.66666666667,221.0
Wednesday,2020-01-15,7,3.9556755,3.883243,10.666666666666666,81.83333333333333,10.883333333333336,1002.4666666666668,65833.33333333333,220.0
Wednesday,2020-01-15,8,3.862162,3.9248645,10.766666666666666,80.16666666666667,9.95,1003.1833333333334,75000.0,219.0
Wednesday,2020-01-15,9,4.0513515,3.9994595,10.716666666666669,78.5,7.8,1003.8833333333332,60833.333333333336,206.0
Wednesday,2020-01-15,10,4.0605405,4.241081,10.916666666666666,76.0,8.066666666666668,1004.4666666666668,60000.0,202.0
Wednesday,2020-01-15,11,4.210811,4.2291895,11.366666666666667,73.33333333333333,10.216666666666669,1004.8666666666668,68333.33333333333,228.0
Wednesday,2020-01-15,12,4.356216,4.5410805,11.066666666666668,73.33333333333333,8.083333333333334,1005.05,62500.0,218.0
Wednesday,2020-01-15,13,4.630811,4.66973,10.05,79.16666666666667,6.7,1005.35,55000.0,194.0
Wednesday,2020-01-15,14,4.916216,5.0086485,10.2,79.0,6.550000000000001,1005.5833333333334,56666.66666666666,228.0
Wednesday,2020-01-15,15,5.9805405,5.9156755,9.216666666666669,81.5,5.733333333333333,1005.6666666666666,54166.66666666666,196.0
Wednesday,2020-01-15,16,7.092433,6.9248650000000005,10.083333333333334,78.66666666666667,7.2,1005.9666666666668,56666.66666666666,208.0
Wednesday,2020-01-15,17,5.8545945,5.648108,9.833333333333334,80.16666666666667,6.583333333333333,1006.1333333333332,53333.333333333336,227.0
Wednesday,2020-01-15,18,5.60973,5.468108,9.216666666666669,88.16666666666667,8.683333333333334,1006.8,27333.33333333333,227.0
Wednesday,2020-01-15,19,4.355135499999999,4.3372975,8.983333333333333,90.0,9.133333333333336,1007.2,30166.666666666668,225.0
Wednesday,2020-01-15,20,4.1432435,4.0816215,7.683333333333334,88.83333333333333,8.316666666666668,1008.7,43000.0,232.0
Wednesday,2020-01-15,21,1.6394595,1.642703,6.116666666666667,88.16666666666667,5.4,1010.55,70833.33333333333,293.0
Wednesday,2020-01-15,22,2.725946,2.6794595,5.3,90.0,4.183333333333333,1011.9333333333334,75000.0,238.0
Wednesday,2020-01-15,23,2.237838,2.0724325,5.083333333333333,88.83333333333333,4.816666666666666,1013.1333333333332,73333.33333333333,227.0
Thursday,2020-01-16,0,2.0475675,2.157297,5.416666666666667,88.33333333333333,5.583333333333333,1014.3166666666666,59166.66666666666,229.0
Thursday,2020-01-16,1,1.8254055,1.707568,5.9,87.16666666666667,6.45,1015.4166666666666,45833.333333333336,235.0
Thursday,2020-01-16,2,2.17027,1.8794595,5.783333333333334,87.66666666666667,5.866666666666667,1015.9833333333332,40000.0,239.0
Thursday,2020-01-16,3,2.267027,2.2021625,5.416666666666667,90.16666666666669,5.6000000000000005,1016.8666666666668,38333.333333333336,222.0
Thursday,2020-01-16,4,2.654054,2.605405,5.433333333333334,91.33333333333331,6.033333333333334,1017.6166666666668,35000.0,221.0
Thursday,2020-01-16,5,3.6,3.7237835,5.8,90.5,6.366666666666667,1018.3333333333334,35000.0,221.0
Thursday,2020-01-16,6,4.9183785,4.94973,5.966666666666666,89.16666666666667,7.366666666666667,1019.0166666666668,33333.333333333336,212.0
Thursday,2020-01-16,7,6.1708110000000005,6.277838,6.15,89.5,6.866666666666667,1020.1666666666666,29833.33333333333,219.0
Thursday,2020-01-16,8,7.245946,7.3410815,6.383333333333333,89.5,6.533333333333334,1021.1833333333334,30000.0,221.0
Thursday,2020-01-16,9,6.147567,6.437297,6.933333333333334,88.16666666666667,6.45,1022.1666666666666,28666.666666666668,225.0
